,日期,美元／新台幣,人民幣／新台幣
2360,2017/07/27,30.252,4.493209
2361,2017/07/28,30.302,4.494484
2362,2017/07/31,30.227,4.490977
2363,2017/08/01,30.256,4.500701
2364,2017/08/02,30.252,4.494993
2365,2017/08/03,30.227,4.491128
2366,2017/08/04,30.22,4.494439
2367,2017/08/07,30.234,4.494496
2368,2017/08/08,30.201,4.501821
2369,2017/08/09,30.218,4.513814
2370,2017/08/10,30.309,4.537742
2371,2017/08/11,30.358,4.543712
2372,2017/08/14,30.302,4.531482
2373,2017/08/15,30.317,4.532088
2374,2017/08/16,30.365,4.528818
2375,2017/08/17,30.312,4.537615
2376,2017/08/18,30.332,4.536788
2377,2017/08/21,30.328,4.539313
2378,2017/08/22,30.3,4.54703
2379,2017/08/23,30.29,4.544378
2380,2017/08/24,30.265,4.545258
2381,2017/08/25,30.25,4.541191
2382,2017/08/28,30.162,4.547404
2383,2017/08/29,30.2,4.57376
2384,2017/08/30,30.156,4.576505
2385,2017/08/31,30.203,4.574667
2386,2017/09/01,30.156,4.584315
2387,2017/09/04,30.101,4.608885
2388,2017/09/05,30.07,4.586457
2389,2017/09/06,30.105,4.606336
2390,2017/09/07,30.062,4.619808
2391,2017/09/08,30.006,4.634097
2392,2017/09/11,30.026,4.601394
2393,2017/09/12,30.03,4.591137
2394,2017/09/13,30.056,4.60509
2395,2017/09/14,30.106,4.591617
2396,2017/09/15,30.075,4.592152
2397,2017/09/18,30.108,4.590266
2398,2017/09/19,30.137,4.57781
2399,2017/09/20,30.132,4.585488
2400,2017/09/21,30.208,4.582886
2401,2017/09/22,30.191,4.58864
2402,2017/09/25,30.172,4.565325
2403,2017/09/26,30.216,4.562556
2404,2017/09/27,30.303,4.568329
2405,2017/09/28,30.405,4.560568
2406,2017/09/29,30.336,4.563353
2407,2017/09/30,30.305,4.558781
2408,2017/10/02,30.413,4.555381
2409,2017/10/03,30.45,4.566647
2410,2017/10/05,30.35,4.56807
2411,2017/10/06,30.376,4.56451
2412,2017/10/11,30.232,4.597773
2413,2017/10/12,30.213,4.588599
2414,2017/10/13,30.185,4.58815
2415,2017/10/16,30.158,4.581694
2416,2017/10/17,30.205,4.569563
2417,2017/10/18,30.2,4.565213
2418,2017/10/19,30.23,4.56074
2419,2017/10/20,30.241,4.56751
2420,2017/10/23,30.262,4.557487
2421,2017/10/24,30.27,4.560932
2422,2017/10/25,30.266,4.557152
2423,2017/10/26,30.229,4.554422
2424,2017/10/27,30.277,4.550936
2425,2017/10/30,30.205,4.542892
2426,2017/10/31,30.17,4.551175
2427,2017/11/01,30.175,4.560046
2428,2017/11/02,30.186,4.569436
2429,2017/11/03,30.172,4.554192
2430,2017/11/06,30.204,4.550988
2431,2017/11/07,30.17,4.549395
2432,2017/11/08,30.187,4.547732
2433,2017/11/09,30.18,4.542784
2434,2017/11/10,30.172,4.53805
2435,2017/11/13,30.19,4.535715
2436,2017/11/14,30.18,4.538589
2437,2017/11/15,30.15,4.543273
2438,2017/11/16,30.158,4.543122
2439,2017/11/17,30.101,4.533903
2440,2017/11/20,30.102,4.534084
2441,2017/11/21,30.06,4.52388
2442,2017/11/22,30.02,4.538904
2443,2017/11/23,30.007,4.556413
2444,2017/11/24,30.01,4.544654
2445,2017/11/27,30.006,4.548369
2446,2017/11/28,30.001,4.544851
2447,2017/11/29,29.99,4.544505
2448,2017/11/30,30.01,4.536972
2449,2017/12/01,30.028,4.544798
2450,2017/12/04,30.036,4.537328
2451,2017/12/05,29.993,4.533802
2452,2017/12/06,30.01,4.534631
2453,2017/12/07,30.025,4.536477
2454,2017/12/08,30.015,4.532775
2455,2017/12/11,30.018,4.533619
2456,2017/12/12,30.018,4.531427
2457,2017/12/13,30.026,4.532845
2458,2017/12/14,30.006,4.539458
2459,2017/12/15,29.992,4.538599
2460,2017/12/18,30.006,4.537087
2461,2017/12/19,29.99,4.539046
2462,2017/12/20,29.99,4.55752
2463,2017/12/21,29.988,4.562224
2464,2017/12/22,29.968,4.56116
2465,2017/12/25,29.968,4.57971
2466,2017/12/26,29.945,4.575117
2467,2017/12/27,29.94,4.568036
2468,2017/12/28,29.84,4.569966
2469,2017/12/29,29.848,4.575788
2470,2018/01/02,29.628,4.559868
2471,2018/01/03,29.6,4.552302
2472,2018/01/04,29.59,4.554226
2473,2018/01/05,29.523,4.555045
2474,2018/01/08,29.523,4.545597
2475,2018/01/09,29.536,4.52713
2476,2018/01/10,29.601,4.534429
2477,2018/01/11,29.605,4.543894
2478,2018/01/12,29.6,4.568819
2479,2018/01/15,29.542,4.586514
2480,2018/01/16,29.555,4.593911
2481,2018/01/17,29.56,4.592087
2482,2018/01/18,29.562,4.60035
2483,2018/01/19,29.43,4.595141
2484,2018/01/22,29.432,4.596337
2485,2018/01/23,29.402,4.590858
2486,2018/01/24,29.302,4.587375
2487,2018/01/25,29.069,4.585925
2488,2018/01/26,29.101,4.605786
2489,2018/01/29,29.15,4.605117
2490,2018/01/30,29.24,4.605329
2491,2018/01/31,29.15,4.627825
2492,2018/02/01,29.207,4.636407
2493,2018/02/02,29.235,4.652838
2494,2018/02/05,29.307,4.647152
2495,2018/02/06,29.386,4.668436
2496,2018/02/07,29.27,4.668331
2497,2018/02/08,29.39,4.633304
2498,2018/02/09,29.407,4.658804
2499,2018/02/12,29.4,4.641907
2500,2018/02/21,29.245,4.614305
2501,2018/02/22,29.301,4.613355
2502,2018/02/23,29.306,4.627623
2503,2018/02/26,29.235,4.636846
2504,2018/02/27,29.23,4.636492
2505,2018/03/01,29.318,4.620487
2506,2018/03/02,29.29,4.613204
2507,2018/03/05,29.292,4.618938
2508,2018/03/06,29.287,4.619292
2509,2018/03/07,29.254,4.629504
2510,2018/03/08,29.261,4.622477
2511,2018/03/09,29.3,4.62436
2512,2018/03/12,29.28,4.631598
2513,2018/03/13,29.252,4.621085
2514,2018/03/14,29.257,4.633928
2515,2018/03/15,29.2,4.623586
2516,2018/03/16,29.231,4.62259
2517,2018/03/19,29.201,4.613232
2518,2018/03/20,29.175,4.610584
2519,2018/03/21,29.189,4.613321
2520,2018/03/22,29.153,4.61527
2521,2018/03/23,29.17,4.61274
2522,2018/03/26,29.153,4.63696
2523,2018/03/27,29.135,4.65082
2524,2018/03/28,29.163,4.645987
2525,2018/03/29,29.165,4.641843
2526,2018/03/30,29.12,4.647377
2527,2018/03/31,29.12,4.644698
2528,2018/04/02,29.142,4.648324
2529,2018/04/03,29.148,4.64488
2530,2018/04/09,29.209,4.629948
2531,2018/04/10,29.19,4.636569
2532,2018/04/11,29.201,4.648244
2533,2018/04/12,29.26,4.658602
2534,2018/04/13,29.302,4.666578
2535,2018/04/16,29.425,4.689168
2536,2018/04/17,29.362,4.681301
2537,2018/04/18,29.366,4.67677
2538,2018/04/19,29.34,4.681901
2539,2018/04/20,29.407,4.680712
2540,2018/04/23,29.528,4.689283
2541,2018/04/24,29.616,4.69227
2542,2018/04/25,29.66,4.691856
2543,2018/04/26,29.705,4.695143
2544,2018/04/27,29.636,4.677302
2545,2018/04/30,29.605,4.686856
2546,2018/05/02,29.758,4.679386
2547,2018/05/03,29.742,4.678149
2548,2018/05/04,29.716,4.674891
2549,2018/05/07,29.763,4.675589
2550,2018/05/08,29.783,4.678075
2551,2018/05/09,29.928,4.689927
2552,2018/05/10,29.872,4.69552
2553,2018/05/11,29.773,4.703003
2554,2018/05/14,29.742,4.699236
2555,2018/05/15,29.848,4.702523
2556,2018/05/16,29.892,4.701563
2557,2018/05/17,29.906,4.704453
2558,2018/05/18,29.912,4.702675
2559,2018/05/21,29.992,4.698757
2560,2018/05/22,29.922,4.71095
2561,2018/05/23,29.96,4.698207
2562,2018/05/24,29.915,4.68798
2563,2018/05/25,29.945,4.691723
2564,2018/05/28,29.928,4.685438
2565,2018/05/29,29.988,4.675189
2566,2018/05/30,30.05,4.68188
2567,2018/05/31,29.98,4.684885
2568,2018/06/01,29.864,4.657052
2569,2018/06/04,29.82,4.652576
2570,2018/06/05,29.815,4.662321
2571,2018/06/06,29.738,4.655573
2572,2018/06/07,29.74,4.6566
2573,2018/06/08,29.816,4.654337
2574,2018/06/11,29.821,4.661052
2575,2018/06/12,29.86,4.667566
2576,2018/06/13,29.89,4.668609
2577,2018/06/14,29.938,4.687512
2578,2018/06/15,30.002,4.674132
2579,2018/06/19,30.186,4.665488
2580,2018/06/20,30.17,4.658459
2581,2018/06/21,30.302,4.652478
2582,2018/06/22,30.307,4.659974
2583,2018/06/25,30.403,4.648527
2584,2018/06/26,30.412,4.637343
2585,2018/06/27,30.454,4.613751
2586,2018/06/28,30.586,4.61714
2587,2018/06/29,30.5,4.599217
2588,2018/07/02,30.523,4.577992
2589,2018/07/03,30.586,4.580284
2590,2018/07/04,30.501,4.598758
2591,2018/07/05,30.54,4.595354
2592,2018/07/06,30.5,4.579819
2593,2018/07/09,30.386,4.588438
2594,2018/07/10,30.403,4.587326
2595,2018/07/11,30.481,4.564316
2596,2018/07/12,30.542,4.567587
2597,2018/07/13,30.556,4.553883
2598,2018/07/16,30.575,4.561821
2599,2018/07/17,30.516,4.558144
2600,2018/07/18,30.582,4.533231
2601,2018/07/19,30.632,4.509674
2602,2018/07/20,30.716,4.520934
2603,2018/07/23,30.645,4.510852
2604,2018/07/24,30.72,4.496486
2605,2018/07/25,30.632,4.510899
2606,2018/07/26,30.573,4.497747
2607,2018/07/27,30.592,4.483716
2608,2018/07/30,30.609,4.477913
2609,2018/07/31,30.614,4.476746
2610,2018/08/01,30.616,4.489898
2611,2018/08/02,30.682,4.483837
2612,2018/08/03,30.706,4.452247
2613,2018/08/06,30.63,4.465823
2614,2018/08/07,30.621,4.473238
2615,2018/08/08,30.616,4.480927
2616,2018/08/09,30.626,4.483003
2617,2018/08/10,30.708,4.473849
2618,2018/08/13,30.812,4.474241
2619,2018/08/14,30.807,4.471975
2620,2018/08/15,30.858,4.46219
2621,2018/08/16,30.845,4.471137
2622,2018/08/17,30.802,4.492749
2623,2018/08/20,30.76,4.496589
2624,2018/08/21,30.73,4.498257
2625,2018/08/22,30.73,4.487318
2626,2018/08/23,30.79,4.481238
2627,2018/08/24,30.783,4.47591
2628,2018/08/27,30.772,4.521361
2629,2018/08/28,30.724,4.518609
2630,2018/08/29,30.706,4.501285
2631,2018/08/30,30.711,4.48918
2632,2018/08/31,30.731,4.491305
2633,2018/09/03,30.712,4.496145
2634,2018/09/04,30.766,4.493344
2635,2018/09/05,30.806,4.488958
2636,2018/09/06,30.802,4.504823
2637,2018/09/07,30.776,4.495266
2638,2018/09/10,30.83,4.48743
2639,2018/09/11,30.814,4.482605
2640,2018/09/12,30.825,4.481955
2641,2018/09/13,30.805,4.497715
2642,2018/09/14,30.76,4.494251
2643,2018/09/17,30.805,4.481357
2644,2018/09/18,30.813,4.483322
2645,2018/09/19,30.793,4.49664
2646,2018/09/20,30.795,4.494315
2647,2018/09/21,30.716,4.492584
2648,2018/09/25,30.675,4.465789
2649,2018/09/26,30.697,4.464848
2650,2018/09/27,30.602,4.449929
2651,2018/09/28,30.551,4.444498
2652,2018/10/01,30.525,4.432627
2653,2018/10/02,30.668,4.453178
2654,2018/10/03,30.67,4.452395
2655,2018/10/04,30.792,4.465579
2656,2018/10/05,30.84,4.467729
2657,2018/10/08,30.926,4.467786
2658,2018/10/09,30.968,4.472306
2659,2018/10/11,31.105,4.486212
2660,2018/10/12,30.91,4.471533
2661,2018/10/15,30.94,4.466003
2662,2018/10/16,30.92,4.472733
2663,2018/10/17,30.85,4.459583
2664,2018/10/18,30.975,4.463467
2665,2018/10/19,30.976,4.465965
2666,2018/10/22,30.92,4.45483
2667,2018/10/23,30.985,4.461034
2668,2018/10/24,30.947,4.45414
2669,2018/10/25,30.996,4.452265
2670,2018/10/26,31.006,4.45395
2671,2018/10/29,30.996,4.452885
2672,2018/10/30,30.985,4.444984
2673,2018/10/31,30.968,4.438086
2674,2018/11/01,30.926,4.446602
2675,2018/11/02,30.738,4.464756
2676,2018/11/05,30.771,4.444317
2677,2018/11/06,30.782,4.449107
2678,2018/11/07,30.76,4.444389
2679,2018/11/08,30.702,4.432601
2680,2018/11/09,30.812,4.437575
2681,2018/11/12,30.888,4.434775
2682,2018/11/13,30.902,4.446581
2683,2018/11/14,30.932,4.451424
2684,2018/11/15,30.845,4.452044
2685,2018/11/16,30.888,4.451764
2686,2018/11/19,30.906,4.456614
2687,2018/11/20,30.908,4.457057
2688,2018/11/21,30.908,4.458232
2689,2018/11/22,30.894,4.459672
2690,2018/11/23,30.902,4.453627
2691,2018/11/26,30.886,4.454348
2692,2018/11/27,30.9,4.448179
2693,2018/11/28,30.91,4.444673
2694,2018/11/29,30.84,4.445339
2695,2018/11/30,30.85,4.443541
2696,2018/12/03,30.752,4.46599
2697,2018/12/04,30.705,4.489747
2698,2018/12/05,30.806,4.486216
2699,2018/12/06,30.857,4.482319
2700,2018/12/07,30.841,4.480365
2701,2018/12/10,30.877,4.467408
2702,2018/12/11,30.894,4.473791
2703,2018/12/12,30.881,4.481976
2704,2018/12/13,30.85,4.495092
2705,2018/12/14,30.867,4.475499
2706,2018/12/17,30.87,4.47439
2707,2018/12/18,30.87,4.476057
2708,2018/12/19,30.813,4.46847
2709,2018/12/20,30.843,4.467794
2710,2018/12/21,30.8,4.460333
2711,2018/12/22,30.824,4.451756
2712,2018/12/24,30.838,4.4671
2713,2018/12/25,30.81,4.469576
2714,2018/12/26,30.815,4.471472
2715,2018/12/27,30.802,4.469124
2716,2018/12/28,30.733,4.47159
2717,2019/01/02,30.794,4.485269
2718,2019/01/03,30.886,4.486531
2719,2019/01/04,30.863,4.490042
2720,2019/01/07,30.812,4.49849
2721,2019/01/08,30.836,4.491294
2722,2019/01/09,30.801,4.50631
2723,2019/01/10,30.782,4.530895
2724,2019/01/11,30.802,4.565934
2725,2019/01/14,30.851,4.559438
2726,2019/01/15,30.82,4.559942
2727,2019/01/16,30.831,4.556883
2728,2019/01/17,30.852,4.551194
2729,2019/01/18,30.842,4.549164
2730,2019/01/21,30.851,4.537966
2731,2019/01/22,30.896,4.533061
2732,2019/01/23,30.892,4.544121
2733,2019/01/24,30.885,4.539601
2734,2019/01/25,30.825,4.549277
2735,2019/01/28,30.79,4.561785
2736,2019/01/29,30.811,4.564157
2737,2019/01/30,30.776,4.572021
2738,2019/02/11,30.809,4.538443
2739,2019/02/12,30.831,4.542485
2740,2019/02/13,30.831,4.55303
2741,2019/02/14,30.833,4.548577
2742,2019/02/15,30.85,4.542416
2743,2019/02/18,30.843,4.552735
2744,2019/02/19,30.846,4.553055
2745,2019/02/20,30.824,4.585224
2746,2019/02/21,30.83,4.59367
2747,2019/02/22,30.822,4.585266
2748,2019/02/25,30.793,4.599242
2749,2019/02/26,30.783,4.598395
2750,2019/02/27,30.775,4.603294
2751,2019/03/04,30.83,4.602549
2752,2019/03/05,30.847,4.598671
2753,2019/03/06,30.852,4.592814
2754,2019/03/07,30.869,4.596394
2755,2019/03/08,30.902,4.588422
2756,2019/03/11,30.91,4.59032
2757,2019/03/12,30.905,4.598849
2758,2019/03/13,30.91,4.600923
2759,2019/03/14,30.901,4.598223
2760,2019/03/15,30.888,4.598204
2761,2019/03/18,30.832,4.589436
2762,2019/03/19,30.838,4.590483
2763,2019/03/20,30.833,4.599328
2764,2019/03/21,30.816,4.608625
2765,2019/03/22,30.806,4.59225
2766,2019/03/25,30.83,4.588244
2767,2019/03/26,30.835,4.589759
2768,2019/03/27,30.856,4.585418
2769,2019/03/28,30.856,4.579555
2770,2019/03/29,30.825,4.581797
2771,2019/04/01,30.801,4.585098
2772,2019/04/02,30.843,4.586015
2773,2019/04/03,30.817,4.592257
2774,2019/04/08,30.845,4.587515
2775,2019/04/09,30.841,4.591608
2776,2019/04/10,30.845,4.587577
2777,2019/04/11,30.866,4.590638
2778,2019/04/12,30.88,4.593987
2779,2019/04/15,30.866,4.601472
2780,2019/04/16,30.874,4.602974
2781,2019/04/17,30.848,4.613812
2782,2019/04/18,30.841,4.600675
2783,2019/04/19,30.842,4.599282
2784,2019/04/22,30.856,4.595045
2785,2019/04/23,30.858,4.591794
2786,2019/04/24,30.875,4.59173
2787,2019/04/25,30.905,4.581357
2788,2019/04/26,30.907,4.583539
2789,2019/04/29,30.897,4.584126
2790,2019/04/30,30.905,4.581666
2791,2019/05/02,30.905,4.58454
2792,2019/05/03,30.907,4.582921
2793,2019/05/06,30.925,4.562149
2794,2019/05/07,30.911,4.562649
2795,2019/05/08,30.92,4.554547
2796,2019/05/09,30.956,4.521805
2797,2019/05/10,30.958,4.530734
2798,2019/05/13,31.082,4.500518
2799,2019/05/14,31.128,4.502696
2800,2019/05/15,31.11,4.507559
2801,2019/05/16,31.165,4.507425
2802,2019/05/17,31.297,4.508583
2803,2019/05/20,31.385,4.521762
2804,2019/05/21,31.46,4.532222
2805,2019/05/22,31.53,4.54754
2806,2019/05/23,31.547,4.547658
2807,2019/05/24,31.52,4.555365
2808,2019/05/27,31.45,4.550406
2809,2019/05/28,31.484,4.542889
2810,2019/05/29,31.581,4.555622
2811,2019/05/30,31.61,4.562429
2812,2019/05/31,31.612,4.565405
2813,2019/06/03,31.503,4.547427
2814,2019/06/04,31.48,4.542312
2815,2019/06/05,31.39,4.532496
2816,2019/06/06,31.402,4.531057
2817,2019/06/10,31.436,4.521534
2818,2019/06/11,31.436,4.53568
2819,2019/06/12,31.43,4.536669
2820,2019/06/13,31.512,4.545354
2821,2019/06/14,31.53,4.546594
2822,2019/06/17,31.52,4.54635
2823,2019/06/18,31.528,4.544604
2824,2019/06/19,31.35,4.539637
2825,2019/06/20,31.175,4.549742
2826,2019/06/21,31.15,4.529771
2827,2019/06/24,31.11,4.51963
2828,2019/06/25,31.115,4.522472
2829,2019/06/26,31.14,4.522556
2830,2019/06/27,31.101,4.522925
2831,2019/06/28,31.072,4.520292
2832,2019/07/01,31.002,4.52809
2833,2019/07/02,31.052,4.514712
2834,2019/07/03,31.13,4.517617
2835,2019/07/04,31.102,4.523724
2836,2019/07/05,31.107,4.520034
2837,2019/07/08,31.196,4.529035
2838,2019/07/09,31.181,4.524488
2839,2019/07/10,31.16,4.52384
2840,2019/07/11,31.026,4.515431
2841,2019/07/12,31.081,4.519084
2842,2019/07/15,31.052,4.51701
2843,2019/07/16,31.042,4.514003
2844,2019/07/17,31.075,4.516223
2845,2019/07/18,31.077,4.517943
2846,2019/07/19,31.05,4.515446
2847,2019/07/22,31.083,4.518598
2848,2019/07/23,31.091,4.518548
2849,2019/07/24,31.084,4.517717
2850,2019/07/25,31.085,4.521624
2851,2019/07/26,31.09,4.519771
2852,2019/07/29,31.102,4.510536
2853,2019/07/30,31.075,4.511997
2854,2019/07/31,31.096,4.511314
2855,2019/08/01,31.182,4.511661
2856,2019/08/02,31.376,4.502174
2857,2019/08/05,31.628,4.469701
2858,2019/08/06,31.51,4.455609
2859,2019/08/07,31.487,4.453931
2860,2019/08/08,31.363,4.436579
2861,2019/08/12,31.4,4.418639
2862,2019/08/13,31.506,4.439038
2863,2019/08/14,31.402,4.46326
2864,2019/08/15,31.405,4.460609
2865,2019/08/16,31.366,4.446758
2866,2019/08/19,31.352,4.444742
2867,2019/08/20,31.405,4.440604
2868,2019/08/21,31.366,4.43992
2869,2019/08/22,31.384,4.426964
2870,2019/08/23,31.402,4.428812
2871,2019/08/26,31.451,4.391472
2872,2019/08/27,31.415,4.378686
2873,2019/08/28,31.42,4.382147
2874,2019/08/29,31.442,4.394177
2875,2019/08/30,31.41,4.396552
2876,2019/09/02,31.402,4.376685
2877,2019/09/03,31.432,4.375272
2878,2019/09/04,31.365,4.384012
2879,2019/09/05,31.28,4.376791
2880,2019/09/06,31.257,4.389295
2881,2019/09/09,31.25,4.385594
2882,2019/09/10,31.23,4.395341
2883,2019/09/11,31.22,4.390812
2884,2019/09/12,31.055,4.387047
2885,2019/09/16,31.002,4.390813
2886,2019/09/17,31.035,4.379163
2887,2019/09/18,31,4.374813
2888,2019/09/19,31.006,4.372125
2889,2019/09/20,30.98,4.373385
2890,2019/09/23,31.057,4.360838
2891,2019/09/24,31.013,4.365328
2892,2019/09/25,31.034,4.355032
2893,2019/09/26,31.04,4.354353
2894,2019/09/27,31.042,4.361836
2895,2019/10/01,31.045,4.339594
2896,2019/10/02,31.063,4.342763
2897,2019/10/03,31.064,4.350451
2898,2019/10/04,30.973,4.345822
2899,2019/10/07,30.902,4.332924
2900,2019/10/08,30.842,4.325251
2901,2019/10/09,30.85,4.318599
2902,2019/10/14,30.62,4.330617
2903,2019/10/15,30.686,4.335656
2904,2019/10/16,30.722,4.323077
2905,2019/10/17,30.681,4.328997
2906,2019/10/18,30.611,4.319794
2907,2019/10/21,30.592,4.329686
2908,2019/10/22,30.594,4.320576
2909,2019/10/23,30.611,4.327538
2910,2019/10/24,30.586,4.32691
2911,2019/10/25,30.594,4.328959
2912,2019/10/28,30.572,4.331013
2913,2019/10/29,30.522,4.32393
2914,2019/10/30,30.533,4.32619
2915,2019/10/31,30.462,4.33063
2916,2019/11/01,30.479,4.329024
2917,2019/11/04,30.405,4.326175
2918,2019/11/05,30.371,4.338315
2919,2019/11/06,30.4,4.342306
2920,2019/11/07,30.406,4.349943
2921,2019/11/08,30.412,4.354664
2922,2019/11/11,30.435,4.341827
2923,2019/11/12,30.422,4.34417
2924,2019/11/13,30.503,4.346678
2925,2019/11/14,30.582,4.354479
2926,2019/11/15,30.538,4.355818
2927,2019/11/18,30.501,4.349382
2928,2019/11/19,30.509,4.342926
2929,2019/11/20,30.5,4.33344
2930,2019/11/21,30.524,4.336789
2931,2019/11/22,30.517,4.337137
2932,2019/11/25,30.507,4.340231
2933,2019/11/26,30.512,4.338135
2934,2019/11/27,30.515,4.345672
2935,2019/11/28,30.505,4.33955
2936,2019/11/29,30.513,4.339986
2937,2019/12/02,30.509,4.332064
2938,2019/12/03,30.507,4.32992
2939,2019/12/04,30.508,4.311726
2940,2019/12/05,30.5,4.330268
2941,2019/12/06,30.5,4.338778
2942,2019/12/09,30.502,4.335524
2943,2019/12/10,30.503,4.334751
2944,2019/12/11,30.505,4.334791
2945,2019/12/12,30.406,4.324068
2946,2019/12/13,30.317,4.34288
2947,2019/12/16,30.263,4.321012
2948,2019/12/17,30.21,4.315952
2949,2019/12/18,30.233,4.318149
2950,2019/12/19,30.208,4.313612
2951,2019/12/20,30.21,4.310907
2952,2019/12/23,30.215,4.312043
2953,2019/12/24,30.205,4.310827
2954,2019/12/25,30.203,4.320902
2955,2019/12/26,30.201,4.316569
2956,2019/12/27,30.203,4.316764
2957,2019/12/30,30.135,4.316809
2958,2019/12/31,30.106,4.321235
2959,2020/01/02,30.114,4.324973
2960,2020/01/03,30.105,4.318171
2961,2020/01/06,30.11,4.318346
2962,2020/01/07,30.082,4.335538
2963,2020/01/08,30.087,4.33674
2964,2020/01/09,30.008,4.330905
2965,2020/01/10,30.019,4.333213
2966,2020/01/13,29.952,4.343998
2967,2020/01/14,29.942,4.349914
2968,2020/01/15,29.95,4.346823
2969,2020/01/16,29.955,4.348867
2970,2020/01/17,29.96,4.364753
2971,2020/01/20,29.96,4.365382
2972,2020/01/30,30.277,4.328309
2973,2020/01/31,30.25,4.333403
2974,2020/02/03,30.332,4.321461
2975,2020/02/04,30.207,4.320537
2976,2020/02/05,30.152,4.306248
2977,2020/02/06,30.082,4.315112
2978,2020/02/07,30.126,4.311904
2979,2020/02/10,30.102,4.30883
2980,2020/02/11,30.068,4.307872
2981,2020/02/12,30.032,4.305388
2982,2020/02/13,30.037,4.301749
2983,2020/02/14,30.051,4.301741
2984,2020/02/17,30.056,4.305011
2985,2020/02/18,30.125,4.300163
2986,2020/02/19,30.152,4.307877
2987,2020/02/20,30.254,4.307928
2988,2020/02/21,30.403,4.310203
2989,2020/02/24,30.472,4.327359
2990,2020/02/25,30.402,4.329458
2991,2020/02/26,30.383,4.320979
2992,2020/02/27,30.33,4.318689
2993,2020/03/02,30.124,4.329783
2994,2020/03/03,30.087,4.309963
2995,2020/03/04,30.038,4.331359
2996,2020/03/05,29.96,4.318824
2997,2020/03/06,30.04,4.326661
2998,2020/03/09,30.13,4.337093
2999,2020/03/10,30.036,4.323292
3000,2020/03/11,30.095,4.328082
3001,2020/03/12,30.15,4.314405
3002,2020/03/13,30.21,4.311481
3003,2020/03/16,30.22,4.308465
3004,2020/03/17,30.25,4.309385
3005,2020/03/18,30.276,4.296013
3006,2020/03/19,30.506,4.282432
3007,2020/03/20,30.302,4.278976
3008,2020/03/23,30.405,4.257491
3009,2020/03/24,30.316,4.276921
3010,2020/03/25,30.325,4.260996
3011,2020/03/26,30.306,4.262327
3012,2020/03/27,30.236,4.255929
3013,2020/03/30,30.25,4.257173
3014,2020/03/31,30.254,4.259582
3015,2020/04/01,30.308,4.259365
3016,2020/04/06,30.231,4.254167
3017,2020/04/07,30.152,4.267201
3018,2020/04/08,30.16,4.263206
3019,2020/04/09,30.152,4.266659
3020,2020/04/10,30.103,4.271796
3021,2020/04/13,30.12,4.268456
3022,2020/04/14,30.071,4.260309
3023,2020/04/15,30.031,4.249867
3024,2020/04/16,30.12,4.253516
3025,2020/04/17,30.102,4.250342
3026,2020/04/20,30.072,4.245866
3027,2020/04/21,30.102,4.240168
3028,2020/04/22,30.1,4.242354
3029,2020/04/23,30.072,4.241926
3030,2020/04/24,30.08,4.242634
3031,2020/04/27,30.025,4.237068
3032,2020/04/28,30.036,4.235557
3033,2020/04/29,29.951,4.229381
3034,2020/04/30,29.802,4.220917
3035,2020/05/04,29.9,4.191113
3036,2020/05/05,29.88,4.199813
3037,2020/05/06,29.91,4.206782
3038,2020/05/07,29.95,4.213096
3039,2020/05/08,29.902,4.216003
3040,2020/05/11,29.861,4.208579
3041,2020/05/12,29.92,4.213993
3042,2020/05/13,29.906,4.207086
3043,2020/05/14,29.948,4.212695
3044,2020/05/15,29.95,4.209922
3045,2020/05/18,29.98,4.201247
3046,2020/05/19,29.95,4.205789
3047,2020/05/20,29.96,4.208781
3048,2020/05/21,29.95,4.212378
3049,2020/05/22,30.009,4.195348
3050,2020/05/25,30.076,4.203512
3051,2020/05/26,29.988,4.195951
3052,2020/05/27,30.03,4.188224
3053,2020/05/28,30.045,4.187973
3054,2020/05/29,30.032,4.191146
3055,2020/06/01,29.952,4.191333
3056,2020/06/02,29.988,4.210405
3057,2020/06/03,29.905,4.199768
3058,2020/06/04,29.926,4.199456
3059,2020/06/05,29.839,4.210313
3060,2020/06/08,29.811,4.216736
3061,2020/06/09,29.803,4.205978
3062,2020/06/10,29.716,4.206775
3063,2020/06/11,29.733,4.20603
3064,2020/06/12,29.762,4.208287
3065,2020/06/15,29.77,4.196915
3066,2020/06/16,29.704,4.196908
3067,2020/06/17,29.682,4.190713
3068,2020/06/18,29.655,4.194403
3069,2020/06/19,29.66,4.191344
3070,2020/06/22,29.66,4.193657
3071,2020/06/23,29.635,4.196227
3072,2020/06/24,29.64,4.192282
3073,2020/06/29,29.625,4.186161
3074,2020/06/30,29.66,4.19336
3075,2020/07/01,29.612,4.192467
3076,2020/07/02,29.586,4.185975
3077,2020/07/03,29.609,4.188874
3078,2020/07/06,29.551,4.201768
3079,2020/07/07,29.58,4.211098
3080,2020/07/08,29.606,4.217996
3081,2020/07/09,29.581,4.234313
3082,2020/07/10,29.613,4.225361
3083,2020/07/13,29.584,4.225394
3084,2020/07/14,29.595,4.214506
3085,2020/07/15,29.582,4.230492
3086,2020/07/16,29.596,4.230038
3087,2020/07/17,29.593,4.228544
3088,2020/07/20,29.565,4.229776
3089,2020/07/21,29.553,4.226906
3090,2020/07/22,29.527,4.217253
3091,2020/07/23,29.536,4.221846
3092,2020/07/24,29.556,4.206173
3093,2020/07/27,29.507,4.212567
3094,2020/07/28,29.502,4.20905
