,low,high,open,close,up_and_down,volume,USA_rate,CHINA_rate,date
175,105.0,106.0,105.5,105.5,0.0,24484653.0,30.0,4.957776272082762,2013-12-31
176,103.5,105.5,105.0,104.5,0.0,15133724.0,29.859,4.933170320683332,2014-01-02
177,102.0,103.0,103.0,102.5,0.0,41160529.0,29.944000000000003,4.946968445398976,2014-01-03
178,102.0,103.0,102.0,102.5,0.0,23729719.0,29.998,4.9370078092213,2014-01-06
179,102.0,103.0,102.5,102.0,1.0,18803694.0,30.074,4.96951269891105,2014-01-07
180,102.5,104.5,103.0,104.0,0.0,30933475.0,30.085,4.9709196655761545,2014-01-08
181,100.5,103.0,102.5,101.0,1.0,64221769.0,30.103,4.972250668957088,2014-01-09
182,101.5,102.5,102.0,102.0,1.0,36289948.0,30.02,4.958541178025173,2014-01-10
183,102.5,103.5,103.0,103.0,1.0,22080716.0,29.975,4.958233396741378,2014-01-13
184,102.0,103.5,102.5,103.5,1.0,21718294.0,30.028000000000002,4.96963076974,2014-01-14
185,104.0,106.0,104.0,105.0,1.0,54458036.0,30.095,4.977177256640095,2014-01-15
186,106.0,107.5,106.0,107.0,1.0,49601100.0,30.092,4.97396651184317,2014-01-16
187,107.0,108.5,108.0,107.5,0.0,55767194.0,30.076999999999998,4.968202315862502,2014-01-17
188,107.0,108.5,107.0,107.5,0.0,24299123.0,30.101999999999997,4.973153364502965,2014-01-20
189,106.0,108.5,108.5,106.5,1.0,25121036.0,30.119,4.978182539420184,2014-01-21
190,106.0,107.5,106.0,107.5,0.0,28726849.0,30.156,4.984298039734223,2014-01-22
191,107.5,108.5,108.5,107.5,1.0,28308805.0,30.197,4.988930742796722,2014-01-23
192,107.0,108.5,107.0,108.0,0.0,34059356.0,30.215,4.996527318428363,2014-01-24
193,104.0,106.5,106.0,105.0,0.0,65271057.0,30.378,5.023232740801984,2014-01-27
194,100.5,102.0,102.0,100.5,1.0,147198405.0,30.318,5.001072200320011,2014-02-05
195,101.0,103.0,101.0,102.0,1.0,73840243.0,30.269000000000002,4.993977990793751,2014-02-06
196,103.0,104.5,103.5,104.0,0.0,54185812.0,30.28,4.993650741296569,2014-02-07
197,103.0,104.5,104.0,103.0,1.0,26243521.0,30.294,4.998514998514999,2014-02-10
198,104.0,105.0,104.5,104.5,1.0,23523880.0,30.334,5.005527961584792,2014-02-11
199,104.5,105.5,105.0,105.0,0.0,25305882.0,30.305,4.999917506723202,2014-02-12
200,105.0,106.0,105.0,105.0,1.0,19625423.0,30.325,5.000824538258575,2014-02-13
201,106.5,107.5,106.5,107.5,1.0,42737744.0,30.302,4.997938280360883,2014-02-14
202,107.5,108.5,108.0,108.5,0.0,34368373.0,30.233,4.9849131890055896,2014-02-17
203,107.5,108.5,108.5,108.0,0.0,22289965.0,30.294,4.99455930359086,2014-02-18
204,107.0,108.0,108.0,108.0,0.0,28886535.0,30.293000000000003,4.986912503086675,2014-02-19
205,106.0,107.0,106.5,106.5,1.0,28469515.0,30.301,4.980113076063375,2014-02-20
206,107.0,107.5,107.0,107.5,0.0,31505340.0,30.319000000000003,4.980206639399465,2014-02-21
207,106.0,108.0,107.5,107.0,1.0,32057819.0,30.342,4.979077438093832,2014-02-24
208,106.5,108.0,107.5,108.0,0.0,34350129.0,30.338,4.963353183692167,2014-02-25
209,107.0,108.0,107.5,107.5,1.0,34982996.0,30.316,4.947450877994647,2014-02-26
210,107.5,108.0,107.5,108.0,0.0,49352141.0,30.291,4.945630877742947,2014-02-27
211,106.5,108.0,108.0,108.0,0.0,62467129.0,30.298000000000002,4.922821954310597,2014-03-03
